posting_id,document_date,posting_date,entered_date,gl_account,gl_account_name,amount,cd_flag,user,tax_rate,ref_id,text,promptly,weekend,nwh,label,marking,top_n,high_cash,anomaly_type,entry_id,user_encoded,gl_account_encoded,leading_digit,second_digit,is_round_amount,just_below_threshold,benford_deviation,weekend_or_late,reversal_candidate,novel_user_account_combo
d_2391,2023-10-26,2023-10-26,2023-10-31 15:19:28,1576,"Deductible input tax, 19%",27.57,D,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,d_2391_3092,1,1,2,7,0,0,0.02578374094431876,0,0,0
c_2592,2023-11-15 00:00:00,2023-11-15 00:00:00,2023-11-21 12:40:32,8400,"Revenue, 19%",49.78,C,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,c_2592_3093,0,7,4,9,0,0,0.03278501300805642,0,0,0
e_4638,2023-09-02,2023-09-02,2023-09-08 15:35:02,1100,Bank (Postbank),528.66,D,Bob,0.19,e_638,Lawn Mower,1,0,0,0,0,0,0,normal,e_4638_3094,1,2,5,2,0,0,0.01830624604762482,0,0,0
a_3608,2023-12-14 00:00:00,2023-12-14 00:00:00,2023-12-21 12:41:56,1600,Trade payables,224.02,C,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,a_3608_3095,0,0,2,2,0,0,0.02578374094431876,0,0,0
g_918,2023-09-03 00:00:00,2023-09-03 00:00:00,2023-09-06 11:59:00,1600,Trade payables,193.92,C,Bob,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,g_918_3096,1,0,1,9,0,0,0.02772000433601879,0,0,0
g_1230,2023-05-29 00:00:00,2023-05-29 00:00:00,2023-06-05 08:13:55,3400,"Cost of merchandise, 19% input tax",898.42,D,Bob,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,g_1230_3097,1,3,8,9,0,0,0.016277522447381287,0,0,0
a_8251,2023-12-14 00:00:00,2023-12-14 00:00:00,2023-12-18 15:27:26,1100,Bank (Postbank),49.36,C,Bob,0.19,a_3251,Garden Shears,1,0,0,0,0,0,0,normal,a_8251_3098,1,2,4,9,0,0,0.03278501300805642,0,0,0
a_5101,2023-12-04 00:00:00,2023-12-04 00:00:00,2023-12-07 08:48:17,1600,Trade payables,209.23,D,Alice,0.19,a_101,Watering Can,1,0,0,0,0,0,0,normal,a_5101_3099,0,0,2,0,0,0,0.02578374094431876,0,0,0
d_1754,2023-05-13,2023-05-13,2023-05-19 14:21:09,1600,Trade payables,6.47,C,Alice,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,d_1754_3100,0,0,6,0,0,0,0.014696789630613223,0,0,0
g_1309,2023-10-24 00:00:00,2023-10-24 00:00:00,2023-11-28 08:17:12,1600,Trade payables,245.31,C,Charlie,0.19,0,Garden Hose,3,0,0,0,0,0,0,normal,g_1309_3101,3,0,2,4,0,0,0.02578374094431876,0,0,0
b_4069,2023-05-14 00:00:00,2023-05-14 00:00:00,2023-05-18 15:18:44,1600,Trade payables,72.47,D,Bob,0.19,b_69,Hedge Trimmer,1,0,0,0,0,0,0,normal,b_4069_3102,1,0,7,2,0,0,0.002883053022313266,0,0,0
d_7939,2023-07-20,2023-07-20,2023-07-25 14:23:24,1100,Bank (Postbank),218.78,C,Alice,0.19,d_3939,Watering Can,1,0,0,0,0,0,0,normal,d_7939_3103,0,2,2,1,0,0,0.02578374094431876,0,0,0
f_1232,2023-12-25 00:00:00,2023-12-25 00:00:00,2023-12-27 13:43:28,1576,"Deductible input tax, 19%",46.55,D,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,f_1232_3104,1,1,4,6,0,0,0.03278501300805642,0,0,0
b_5047,2023-02-19 00:00:00,2023-02-19 00:00:00,2023-02-27 16:48:49,1000,Cash-in-hand,23.8,C,David,0.19,b_1047,Garden Hose,1,0,0,0,0,0,0,normal,b_5047_3105,2,8,2,3,0,0,0.02578374094431876,0,0,0
c_4787,2023-01-16 00:00:00,2023-01-16 00:00:00,2023-01-22 10:56:26,1100,Bank (Postbank),366.78,D,David,0.19,c_1287,Lawn Mower,1,2,0,0,0,0,0,normal,c_4787_3106,2,2,3,6,0,0,0.026686263391700077,1,0,0
a_1718,2023-08-28 00:00:00,2023-08-28 00:00:00,2023-08-30 13:50:55,3400,"Cost of merchandise, 19% input tax",586.42,D,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,a_1718_3107,1,3,5,8,0,0,0.01830624604762482,0,0,0
a_3498,2023-11-18 00:00:00,2023-11-18 00:00:00,2023-11-21 13:29:06,1600,Trade payables,231.28,C,Alice,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,a_3498_3108,0,0,2,3,0,0,0.02578374094431876,0,0,0
d_5221,2023-08-13,2023-08-13,2023-08-20 15:33:39,1600,Trade payables,225.83,D,Bob,0.19,d_1221,Watering Can,1,2,0,0,0,0,0,normal,d_5221_3109,1,0,2,2,0,0,0.02578374094431876,1,0,0
f_3209,2023-01-03 00:00:00,2023-01-03 00:00:00,2023-01-10 10:49:26,1100,Bank (Postbank),873.61,C,Bob,0.19,f_1209,Wheelbarrow,1,0,0,0,0,0,0,normal,f_3209_3110,1,2,8,7,0,0,0.016277522447381287,0,0,0
a_2947,2023-02-14 00:00:00,2023-02-14 00:00:00,2023-02-17 10:12:08,1600,Trade payables,73.61,C,David,0.19,0,Shovel,1,0,0,0,0,0,0,normal,a_2947_3111,2,0,7,3,0,0,0.002883053022313266,0,0,0
a_588,2023-04-26 00:00:00,2023-04-26 00:00:00,2023-05-01 10:50:13,3400,"Cost of merchandise, 19% input tax",123.37,D,Alice,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,a_588_3112,0,3,1,2,0,0,0.02772000433601879,0,0,0
b_3742,2023-12-02 00:00:00,2023-12-02 00:00:00,2023-12-08 15:40:57,3400,"Cost of merchandise, 19% input tax",80.3,D,David,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,b_3742_3113,2,3,8,0,0,0,0.016277522447381287,0,0,0
b_3885,2023-11-20 00:00:00,2023-11-20 00:00:00,2023-11-23 09:27:04,3400,"Cost of merchandise, 19% input tax",16.9,D,David,0.19,0,Shovel,1,0,0,0,0,0,0,normal,b_3885_3114,2,3,1,6,0,0,0.02772000433601879,0,0,0
d_2014,2023-08-07,2023-08-07,2023-08-10 09:20:18,3400,"Cost of merchandise, 19% input tax",266.67,D,Alice,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,d_2014_3115,0,3,2,6,0,0,0.02578374094431876,0,0,0
e_1364,2023-06-06,2023-06-06,2023-06-07 15:26:46,1776,"VAT, 19%",11.34,C,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,e_1364_3116,1,6,1,1,0,0,0.02772000433601879,0,0,0
b_3412,2023-08-28 00:00:00,2023-08-28 00:00:00,2023-08-31 10:08:10,3400,"Cost of merchandise, 19% input tax",10.0,D,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,b_3412_3117,1,3,1,0,0,0,0.02772000433601879,0,0,0
f_348,2023-09-19 00:00:00,2023-09-19 00:00:00,2023-09-22 15:58:00,3400,"Cost of merchandise, 19% input tax",2366.25,D,Charlie,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,f_348_3118,3,3,2,3,0,0,0.02578374094431876,0,0,0
e_3023,2023-07-17,2023-07-17,2023-07-20 11:01:18,1776,"VAT, 19%",22.16,C,Alice,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,e_3023_3119,0,6,2,2,0,0,0.02578374094431876,0,0,0
d_6991,2023-09-08,2023-09-08,2023-09-11 14:37:32,1600,Trade payables,196.99,D,Bob,0.19,d_2991,Watering Can,1,0,0,0,0,0,0,normal,d_6991_3120,1,0,1,9,0,0,0.02772000433601879,0,0,0
g_108,2023-01-06 12:24:29,2023-01-06 12:24:29,2023-01-06 12:24:29,3400,"Cost of merchandise, 19% input tax",112.06,D,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,g_108_3121,1,3,1,1,0,0,0.02772000433601879,0,0,0
e_2302,2023-08-12,2023-08-12,2023-08-16 10:32:07,8400,"Revenue, 19%",158.96,C,Bob,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,e_2302_3122,1,7,1,5,0,0,0.02772000433601879,0,0,0
e_1663,2023-09-27,2023-09-27,2023-10-02 14:58:32,1400,Trade receivables,775.65,D,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,e_1663_3123,0,5,7,7,0,0,0.002883053022313266,0,0,0
d_3141,2023-07-05,2023-07-05,2023-07-10 08:52:52,1576,"Deductible input tax, 19%",530.52,D,David,0.19,0,Lawn Mower,1,0,0,0,0,1,0,normal,d_3141_3124,2,1,5,3,0,0,0.01830624604762482,0,0,0
d_5462,2023-10-11,2023-10-11,2023-10-17 16:09:49,1100,Bank (Postbank),1675.78,C,David,0.19,d_1462,Lawn Mower,1,0,0,0,0,0,0,normal,d_5462_3125,2,2,1,6,0,0,0.02772000433601879,0,0,0
d_1028,2023-07-21,2023-07-21,2023-07-24 08:33:14,3400,"Cost of merchandise, 19% input tax",12.72,D,David,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,d_1028_3126,2,3,1,2,0,0,0.02772000433601879,0,0,0
b_3251,2023-09-12 00:00:00,2023-09-12 00:00:00,2023-09-18 11:35:58,3400,"Cost of merchandise, 19% input tax",64.9,D,Alice,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,b_3251_3127,0,3,6,4,0,0,0.014696789630613223,0,0,0
x_306,2023-01-11 00:00:00,2023-01-11 00:00:00,2023-01-16 11:41:04,1576,Deductible input tax 19 %,1057.63,D,Max,0.19,0,Advertising January,1,0,0,0,0,1,0,normal,x_306_3128,5,1,1,0,0,0,0.02772000433601879,0,0,0
c_653,2023-10-11 00:00:00,2023-10-11 00:00:00,2023-10-19 11:31:40,8400,"Revenue, 19%",132.49,C,Bob,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,c_653_3129,1,7,1,3,0,0,0.02772000433601879,0,0,0
b_4463,2023-06-18 00:00:00,2023-06-18 00:00:00,2023-06-21 13:05:40,1000,Cash-in-hand,72.47,C,Alice,0.19,b_463,Hedge Trimmer,1,0,0,0,0,0,0,normal,b_4463_3130,0,8,7,2,0,0,0.002883053022313266,0,0,0
c_2679,2023-03-07 00:00:00,2023-03-07 00:00:00,2023-03-10 14:40:50,8400,"Revenue, 19%",135.04,C,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_2679_3131,0,7,1,3,0,0,0.02772000433601879,0,0,0
c_498,2023-02-08 00:00:00,2023-02-08 00:00:00,2023-02-10 11:45:10,1776,"VAT, 19%",5.3,C,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_498_3132,0,6,5,0,0,0,0.01830624604762482,0,0,0
d_7852,2023-10-24,2023-10-24,2023-10-27 08:56:18,1100,Bank (Postbank),94.21,C,Alice,0.19,d_3852,Leaf Blower,1,0,0,0,0,0,0,normal,d_7852_3133,0,2,9,4,0,0,0.001007490560675145,0,0,0
b_5433,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-26 08:56:19,1000,Cash-in-hand,77.23,C,David,0.19,b_1433,Leaf Blower,1,0,0,0,0,0,0,normal,b_5433_3134,2,8,7,7,0,0,0.002883053022313266,0,0,0
a_4617,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-26 08:12:29,3400,"Cost of merchandise, 19% input tax",153.55,D,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,a_4617_3135,1,3,1,5,0,0,0.02772000433601879,0,0,0
a_2866,2023-07-27 00:00:00,2023-07-27 00:00:00,2023-08-02 14:52:23,3400,"Cost of merchandise, 19% input tax",115.46,D,David,0.19,0,Rake,1,0,0,0,0,0,0,normal,a_2866_3136,2,3,1,1,0,0,0.02772000433601879,0,0,0
b_6177,2023-08-21 00:00:00,2023-08-21 00:00:00,2023-08-23 13:57:41,1000,Cash-in-hand,222.29,C,Alice,0.19,b_2177,Lawn Mower,1,0,0,0,0,0,0,normal,b_6177_3137,0,8,2,2,0,0,0.02578374094431876,0,0,0
a_4501,2023-01-05 00:00:00,2023-01-05 00:00:00,2023-01-11 08:55:21,3400,"Cost of merchandise, 19% input tax",91.57,D,Alice,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,a_4501_3138,0,3,9,1,0,0,0.001007490560675145,0,0,0
d_1103,2023-07-07,2023-07-07,2023-07-11 09:20:07,1600,Trade payables,75.73,C,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,d_1103_3139,1,0,7,5,0,0,0.002883053022313266,0,0,0
g_2702,2023-09-30 00:00:00,2023-09-30 00:00:00,2023-10-08 13:34:34,1600,Trade payables,227.22,D,Charlie,0.19,g_1202,Rake,1,2,0,0,0,0,0,normal,g_2702_3140,3,0,2,2,0,0,0.02578374094431876,1,0,0
h_4,2023-03-21 00:00:00,2023-03-21 00:00:00,2023-03-28 14:17:35,8400,"Revenue, 19%",29.7,C,Charlie,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,h_4_3141,3,7,2,9,0,0,0.02578374094431876,0,0,0
a_9613,2023-11-19 00:00:00,2023-11-19 00:00:00,2023-11-22 13:20:25,1100,Bank (Postbank),194.47,C,Alice,0.19,a_4613,Garden Hose,1,0,0,0,0,0,0,normal,a_9613_3142,0,2,1,9,0,0,0.02772000433601879,0,0,0
e_6268,2023-09-23,2023-09-23,2023-09-29 10:12:06,1400,Trade receivables,125.35,C,Alice,0.19,e_2268,Garden Hose,1,0,0,0,0,0,0,normal,e_6268_3143,0,5,1,2,0,0,0.02772000433601879,0,0,0
d_7973,2023-09-29,2023-09-29,2023-10-04 09:29:01,1100,Bank (Postbank),3885.99,C,Bob,0.19,d_3973,Lawn Mower,1,0,0,0,0,1,0,normal,d_7973_3144,1,2,3,8,0,0,0.026686263391700077,0,0,0
d_3268,2023-07-08,2023-07-08,2023-07-12 10:39:23,3400,"Cost of merchandise, 19% input tax",68.43,D,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,d_3268_3145,1,3,6,8,0,0,0.014696789630613223,0,0,0
a_6234,2023-10-11 00:00:00,2023-10-11 00:00:00,2023-10-19 13:24:36,1600,Trade payables,1088.79,D,David,0.19,a_1234,Leaf Blower,1,0,0,0,0,0,0,normal,a_6234_3146,2,0,1,0,0,0,0.02772000433601879,0,0,0
d_1094,2023-07-11,2023-07-11,2023-07-17 08:21:54,1576,"Deductible input tax, 19%",244.4,D,David,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,d_1094_3147,2,1,2,4,0,0,0.02578374094431876,0,0,0
b_4420,2023-12-09 00:00:00,2023-12-09 00:00:00,2023-12-17 16:56:21,1000,Cash-in-hand,20.11,C,Alice,0.19,b_420,Shovel,1,2,0,0,0,0,0,normal,b_4420_3148,0,8,2,0,0,0,0.02578374094431876,1,0,0
b_6191,2023-12-18 00:00:00,2023-12-18 00:00:00,2023-12-19 12:00:13,1600,Trade payables,77.23,D,Alice,0.19,b_2191,Leaf Blower,1,0,0,0,0,0,0,normal,b_6191_3149,0,0,7,7,0,0,0.002883053022313266,0,0,0
a_632,2023-11-27 00:00:00,2023-11-27 00:00:00,2023-12-01 13:59:12,3400,"Cost of merchandise, 19% input tax",667.49,D,David,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,a_632_3150,2,3,6,6,0,0,0.014696789630613223,0,0,0
e_6708,2023-07-04,2023-07-04,2023-07-06 12:16:35,1100,Bank (Postbank),375.87,D,Bob,0.19,e_2708,Leaf Blower,1,0,0,0,0,0,0,normal,e_6708_3151,1,2,3,7,0,0,0.026686263391700077,0,0,0
f_3016,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-06 16:34:17,1100,Bank (Postbank),360.03,C,Charlie,0.19,f_1016,Shovel,1,2,0,0,0,0,0,normal,f_3016_3152,3,2,3,6,0,0,0.026686263391700077,1,0,0
c_1235,2023-02-11 00:00:00,2023-02-11 00:00:00,2023-02-17 16:32:58,1776,"VAT, 19%",5.3,C,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_1235_3153,1,6,5,0,0,0,0.01830624604762482,0,0,0
g_38,2023-04-14 00:00:00,2023-04-14 00:00:00,2023-04-20 12:16:57,1600,Trade payables,8.54,C,Charlie,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,g_38_3154,3,0,8,0,0,0,0.016277522447381287,0,0,0
c_651,2023-01-30 00:00:00,2023-01-30 00:00:00,2023-02-02 15:28:50,8400,"Revenue, 19%",26.5,C,Bob,0.19,0,Rake,1,0,0,0,0,0,0,normal,c_651_3155,1,7,2,6,0,0,0.02578374094431876,0,0,0
c_5787,2023-05-08 00:00:00,2023-05-08 00:00:00,2023-05-13 16:23:03,1100,Bank (Postbank),138.93,D,David,0.19,c_2287,Garden Shears,1,1,0,0,0,0,0,normal,c_5787_3156,2,2,1,3,0,0,0.02772000433601879,1,0,0
b_4862,2023-11-23 00:00:00,2023-11-23 00:00:00,2023-11-29 09:22:47,1000,Cash-in-hand,77.23,C,Bob,0.19,b_862,Leaf Blower,1,0,0,0,0,0,0,normal,b_4862_3157,1,8,7,7,0,0,0.002883053022313266,0,0,0
d_6223,2023-06-03,2023-06-03,2023-06-07 10:48:02,1600,Trade payables,131.07,D,Alice,0.19,d_2223,Rake,1,0,0,0,0,0,0,normal,d_6223_3158,0,0,1,3,0,0,0.02772000433601879,0,0,0
h_842,2023-03-25 00:00:00,2023-03-25 00:00:00,2023-04-14 08:44:08,8400,"Revenue, 19%",152.11,C,Charlie,0.19,0,Leaf Blower,2,0,0,0,0,0,0,normal,h_842_3159,3,7,1,5,0,0,0.02772000433601879,0,0,0
f_2615,2023-03-06 00:00:00,2023-03-06 00:00:00,2023-03-14 09:52:35,1600,Trade payables,1519.32,D,Bob,0.19,f_615,Wheelbarrow,1,0,0,0,0,0,0,normal,f_2615_3160,1,0,1,5,0,0,0.02772000433601879,0,0,0
e_601,2023-10-20,2023-10-20,2023-10-24 12:55:40,1400,Trade receivables,545.01,D,Bob,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,e_601_3161,1,5,5,4,0,0,0.01830624604762482,0,0,0
c_4764,2023-04-11 00:00:00,2023-04-11 00:00:00,2023-04-16 09:31:54,1400,Trade receivables,39.27,C,Alice,0.19,c_1264,Garden Hose,1,2,0,0,0,0,0,normal,c_4764_3162,0,5,3,9,0,0,0.026686263391700077,1,0,0
d_914,2023-08-19,2023-08-19,2023-08-23 10:25:22,3400,"Cost of merchandise, 19% input tax",24.66,D,David,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,d_914_3163,2,3,2,4,0,0,0.02578374094431876,0,0,0
b_5966,2023-01-26 00:00:00,2023-01-26 00:00:00,2023-01-31 16:23:24,1000,Cash-in-hand,72.47,C,Bob,0.19,b_1966,Hedge Trimmer,1,0,0,0,0,0,0,normal,b_5966_3164,1,8,7,2,0,0,0.002883053022313266,0,0,0
b_7570,2023-10-08 00:00:00,2023-10-08 00:00:00,2023-10-13 16:34:00,1600,Trade payables,19.11,D,Alice,0.19,b_3570,Rake,1,0,0,0,0,0,0,normal,b_7570_3165,0,0,1,9,0,0,0.02772000433601879,0,0,0
d_7921,2023-08-08,2023-08-08,2023-08-11 10:55:32,1600,Trade payables,1234.59,D,Bob,0.19,d_3921,Hedge Trimmer,1,0,0,0,0,0,0,normal,d_7921_3166,1,0,1,2,0,0,0.02772000433601879,0,0,0
c_6642,2023-02-09 00:00:00,2023-02-09 00:00:00,2023-02-15 15:30:15,1100,Bank (Postbank),1128.67,D,Alice,0.19,c_3142,Lawn Mower,1,0,0,0,0,0,0,normal,c_6642_3167,0,2,1,1,0,0,0.02772000433601879,0,0,0
b_3977,2023-06-17 00:00:00,2023-06-17 00:00:00,2023-06-22 08:42:08,3400,"Cost of merchandise, 19% input tax",16.9,D,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,b_3977_3168,0,3,1,6,0,0,0.02772000433601879,0,0,0
d_2279,2023-10-03,2023-10-03,2023-10-06 14:40:06,1600,Trade payables,9.97,C,Alice,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,d_2279_3169,0,0,9,0,0,0,0.001007490560675145,0,0,0
a_6979,2023-07-21 00:00:00,2023-07-21 00:00:00,2023-07-25 12:44:39,1100,Bank (Postbank),607.65,C,Bob,0.19,a_1979,Wheelbarrow,1,0,0,0,0,0,0,normal,a_6979_3170,1,2,6,0,0,0,0.014696789630613223,0,0,0
c_319,2023-01-20 00:00:00,2023-01-20 00:00:00,2023-01-26 12:27:31,1400,Trade receivables,2.44,D,David,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,c_319_3171,2,5,2,0,0,0,0.02578374094431876,0,0,0
c_3570,2023-12-10 00:00:00,2023-12-10 00:00:00,2023-12-12 08:24:20,1100,Bank (Postbank),366.78,D,Bob,0.19,c_70,Lawn Mower,1,0,0,0,0,0,0,normal,c_3570_3172,1,2,3,6,0,0,0.026686263391700077,0,0,0
b_853,2023-04-07 00:00:00,2023-04-07 00:00:00,2023-04-13 13:49:45,3400,"Cost of merchandise, 19% input tax",64.9,D,David,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,b_853_3173,2,3,6,4,0,0,0.014696789630613223,0,0,0
c_4925,2023-06-22 00:00:00,2023-06-22 00:00:00,2023-06-27 12:13:48,1100,Bank (Postbank),39.27,D,Bob,0.19,c_1425,Garden Hose,1,0,0,0,0,0,0,normal,c_4925_3174,1,2,3,9,0,0,0.026686263391700077,0,0,0
d_4776,2023-09-06,2023-09-06,2023-09-09 15:53:27,1100,Bank (Postbank),347.19,C,Bob,0.19,d_776,Rake,1,1,0,0,0,0,0,normal,d_4776_3175,1,2,3,4,0,0,0.026686263391700077,1,0,0
c_2773,2023-05-07 00:00:00,2023-05-07 00:00:00,2023-05-08 14:44:25,8400,"Revenue, 19%",17.19,C,Alice,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,c_2773_3176,0,7,1,7,0,0,0.02772000433601879,0,0,0
b_1584,2023-04-08 00:00:00,2023-04-08 00:00:00,2023-04-14 12:47:57,1600,Trade payables,1.48,C,David,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,b_1584_3177,2,0,1,0,0,0,0.02772000433601879,0,0,0
g_154,2023-06-16 00:00:00,2023-06-16 00:00:00,2023-06-21 06:19:29,1576,"Deductible input tax, 19%",154.41,D,Charlie,0.19,0,Hedge Trimmer,1,0,1,0,0,0,0,normal,g_154_3178,3,1,1,5,0,0,0.02772000433601879,1,0,0
d_4019,2023-07-03,2023-07-03,2023-07-09 08:47:46,1100,Bank (Postbank),241.93,C,David,0.19,d_19,Rake,1,2,0,0,0,0,0,normal,d_4019_3179,2,2,2,4,0,0,0.02578374094431876,1,0,0
e_61,2023-09-23,2023-09-23,2023-09-29 09:53:07,1400,Trade receivables,540.05,D,Alice,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,e_61_3180,0,5,5,4,0,0,0.01830624604762482,0,0,0
a_3398,2023-10-30 00:00:00,2023-10-30 00:00:00,2023-11-03 08:47:04,1576,"Deductible input tax, 19%",48.02,D,David,0.19,0,Rake,1,0,0,0,0,0,0,normal,a_3398_3181,2,1,4,8,0,0,0.03278501300805642,0,0,0
d_3474,2023-04-13,2023-04-13,2023-04-13 13:51:07,1600,Trade payables,158.79,C,Alice,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,d_3474_3182,0,0,1,5,0,0,0.02772000433601879,0,0,0
a_8067,2023-12-12 00:00:00,2023-12-12 00:00:00,2023-12-15 13:39:19,1100,Bank (Postbank),72.7,C,Alice,0.19,a_3067,Hedge Trimmer,1,0,0,0,0,0,0,normal,a_8067_3183,0,2,7,2,0,0,0.002883053022313266,0,0,0
d_7332,2023-05-11,2023-05-11,2023-05-14 09:44:20,1100,Bank (Postbank),203.23,C,David,0.19,d_3332,Leaf Blower,1,2,0,0,0,0,0,normal,d_7332_3184,2,2,2,0,0,0,0.02578374094431876,1,0,0
e_1105,2023-08-14,2023-08-14,2023-08-22 16:31:48,1400,Trade receivables,626.57,D,Alice,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,e_1105_3185,0,5,6,2,0,0,0.014696789630613223,0,0,0
a_8071,2023-12-20 00:00:00,2023-12-20 00:00:00,2023-12-25 08:04:40,1600,Trade payables,304.63,D,Bob,0.19,a_3071,Shovel,1,0,0,0,0,0,0,normal,a_8071_3186,1,0,3,0,0,0,0.026686263391700077,0,0,0
f_3298,2023-10-20 00:00:00,2023-10-20 00:00:00,2023-10-24 05:28:44,1600,Trade payables,4293.900000000001,D,Charlie,0.19,f_1298,Lawn Mower,1,0,1,0,0,1,0,normal,f_3298_3187,3,0,4,2,0,0,0.03278501300805642,1,0,0
e_507,2023-05-25,2023-05-25,2023-05-31 12:35:05,1400,Trade receivables,4.17,D,Bob,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,e_507_3188,1,5,4,0,0,0,0.03278501300805642,0,0,0
g_2229,2023-12-10 00:00:00,2023-12-10 00:00:00,2023-12-15 10:16:01,1600,Trade payables,3027.34,D,Fred,0.19,g_729,Lawn Mower,1,0,0,1,2,1,1,round_number,g_2229_3189,4,0,3,0,0,0,0.026686263391700077,0,0,0
e_2515,2023-04-20,2023-04-20,2023-04-27 12:26:04,1776,"VAT, 19%",13.76,C,Bob,0.19,0,Rake,1,0,0,0,0,0,0,normal,e_2515_3190,1,6,1,3,0,0,0.02772000433601879,0,0,0
b_6136,2023-10-14 00:00:00,2023-10-14 00:00:00,2023-10-18 12:40:37,1000,Cash-in-hand,21.49,C,Alice,0.19,b_2136,Garden Shears,1,0,0,0,0,0,0,normal,b_6136_3191,0,8,2,1,0,0,0.02578374094431876,0,0,0
a_110,2023-10-19 00:00:00,2023-10-19 00:00:00,2023-10-23 08:33:12,1576,"Deductible input tax, 19%",3.93,D,Bob,0.19,0,Rake,1,0,0,0,0,0,0,normal,a_110_3192,1,1,3,0,0,0,0.026686263391700077,0,0,0
c_332,2023-08-02 00:00:00,2023-08-02 00:00:00,2023-08-08 14:20:43,1776,"VAT, 19%",20.35,C,Alice,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,c_332_3193,0,6,2,0,0,0,0.02578374094431876,0,0,0
c_1032,2023-10-26 00:00:00,2023-10-26 00:00:00,2023-11-01 12:33:20,1776,"VAT, 19%",0.39,C,Alice,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,c_1032_3194,0,6,3,0,0,0,0.026686263391700077,0,0,0
f_1228,2023-01-03 00:00:00,2023-01-03 00:00:00,2023-01-10 11:06:53,3400,"Cost of merchandise, 19% input tax",229.92,D,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,f_1228_3195,1,3,2,2,0,0,0.02578374094431876,0,0,0
d_200,2023-09-11 00:00:00,2023-09-11 00:00:00,2023-09-19 14:50:19,1600,Trade payables,443.24,C,David,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,d_200_3196,2,0,4,4,0,0,0.03278501300805642,0,0,0
e_7043,2023-07-10 00:00:00,2023-07-10 00:00:00,2023-07-14 15:14:05,1400,Trade receivables,8.71,C,Bob,0.19,e_3043,Gardening Gloves,1,0,0,0,0,0,0,normal,e_7043_3197,1,5,8,0,0,0,0.016277522447381287,0,0,0
h_224,2023-07-22 00:00:00,2023-07-22 00:00:00,2023-07-28 08:21:54,1776,"VAT, 19%",22.09,C,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,h_224_3198,1,6,2,2,0,0,0.02578374094431876,0,0,0
