posting_id,document_date,posting_date,entered_date,gl_account,gl_account_name,amount,cd_flag,user,tax_rate,ref_id,text,promptly,weekend,nwh,label,marking,top_n,high_cash,anomaly_type,entry_id,user_encoded,gl_account_encoded,leading_digit,second_digit,is_round_amount,just_below_threshold,benford_deviation,weekend_or_late,reversal_candidate,novel_user_account_combo
a_7441,2023-08-30 00:00:00,2023-08-30 00:00:00,2023-09-05 13:13:52,1100,Bank (Postbank),234.95,C,Alice,0.19,a_2441,Shovel,1,0,0,0,0,0,0,normal,a_7441_1254,3,3,2,3,0,0,0.012242074277652087,0,0,0
e_1093,2023-09-04,2023-09-04,2023-09-08 12:41:56,1776,"VAT, 19%",20.25,C,Bob,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,e_1093_1255,0,2,2,0,0,0,0.012242074277652087,0,0,0
d_2114,2023-04-01,2023-04-01,2023-04-05 16:00:16,3400,"Cost of merchandise, 19% input tax",103.43,D,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,d_2114_1256,0,7,1,0,0,0,0.023970004336018813,0,0,0
d_5669,2023-06-14,2023-06-14,2023-06-19 15:16:39,1600,Trade payables,868.97,D,Alice,0.19,d_1669,Wheelbarrow,1,0,0,0,0,0,0,normal,d_5669_1257,3,5,8,6,0,0,0.014152522447381292,0,0,0
c_5398,2023-03-07 00:00:00,2023-03-07 00:00:00,2023-03-12 16:50:32,1100,Bank (Postbank),39.27,D,Bob,0.19,c_1898,Garden Hose,1,2,0,0,0,0,0,normal,c_5398_1258,0,3,3,9,0,0,0.0373945967250334,1,0,0
e_1895,2023-10-15,2023-10-15,2023-10-20 12:28:44,1776,"VAT, 19%",22.69,C,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,e_1895_1259,3,2,2,2,0,0,0.012242074277652087,0,0,0
a_9438,2023-10-05 00:00:00,2023-10-05 00:00:00,2023-10-10 09:23:32,1600,Trade payables,173.26,D,David,0.19,a_4438,Watering Can,1,0,0,0,0,0,0,normal,a_9438_1260,2,5,1,7,0,0,0.023970004336018813,0,0,0
e_1990,2023-08-02,2023-08-02,2023-08-08 14:11:55,8400,"Revenue, 19%",30.56,C,Alice,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,e_1990_1261,3,0,3,0,0,0,0.0373945967250334,0,0,0
a_8247,2023-06-03 00:00:00,2023-06-03 00:00:00,2023-06-06 08:30:58,1100,Bank (Postbank),201.43,C,David,0.19,a_3247,Leaf Blower,1,0,0,0,0,0,0,normal,a_8247_1262,2,3,2,0,0,0,0.012242074277652087,0,0,0
a_7135,2023-07-02 00:00:00,2023-07-02 00:00:00,2023-07-05 08:30:10,1600,Trade payables,322.25,D,David,0.19,a_2135,Rake,1,0,0,0,0,0,0,normal,a_7135_1263,2,5,3,2,0,0,0.0373945967250334,0,0,0
c_4230,2023-04-28 00:00:00,2023-04-28 00:00:00,2023-04-29 13:41:06,1400,Trade receivables,39.27,C,Bob,0.19,c_730,Garden Hose,1,1,0,0,0,0,0,normal,c_4230_1264,0,4,3,9,0,0,0.0373945967250334,1,0,0
a_3922,2023-12-15 00:00:00,2023-12-15 00:00:00,2023-12-20 15:29:29,1576,"Deductible input tax, 19%",208.38,D,Alice,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,a_3922_1265,3,1,2,0,0,0,0.012242074277652087,0,0,0
b_1047,2023-02-18 00:00:00,2023-02-18 00:00:00,2023-02-21 16:48:49,3400,"Cost of merchandise, 19% input tax",20.0,D,David,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,b_1047_1266,2,7,2,0,0,0,0.012242074277652087,0,0,0
a_2573,2023-11-24 00:00:00,2023-11-24 00:00:00,2023-11-29 10:19:36,1600,Trade payables,2136.19,C,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,a_2573_1267,3,5,2,1,0,0,0.012242074277652087,0,0,0
b_3950,2023-04-25 00:00:00,2023-04-25 00:00:00,2023-05-01 12:30:00,1576,"Deductible input tax, 19%",3.43,D,David,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,b_3950_1268,2,1,3,0,0,0,0.0373945967250334,0,0,0
f_1333,2023-11-18 00:00:00,2023-11-18 00:00:00,2023-11-24 08:57:32,1600,Trade payables,1252.97,C,Charlie,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,f_1333_1269,1,5,1,2,0,0,0.023970004336018813,0,0,0
d_3298,2023-10-04,2023-10-04,2023-10-12 12:33:53,3400,"Cost of merchandise, 19% input tax",24.24,D,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,d_3298_1270,3,7,2,4,0,0,0.012242074277652087,0,0,0
f_1207,2023-01-17 00:00:00,2023-01-17 00:00:00,2023-01-20 07:22:38,1576,"Deductible input tax, 19%",87.11,D,Charlie,0.19,0,Wheelbarrow,1,0,1,0,0,0,0,normal,f_1207_1271,1,1,8,7,0,0,0.014152522447381292,1,0,0
f_987,2023-09-02 00:00:00,2023-09-02 00:00:00,2023-09-07 10:23:15,3400,"Cost of merchandise, 19% input tax",69.18,D,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,f_987_1272,0,7,6,9,0,0,0.015280122963946555,0,0,0
e_3658,2023-07-18,2023-07-18,2023-07-21 08:44:20,1776,"VAT, 19%",17.21,C,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,e_3658_1273,0,2,1,7,0,0,0.023970004336018813,0,0,0
f_1861,2023-08-29 00:00:00,2023-08-29 00:00:00,2023-08-31 16:01:04,3400,"Cost of merchandise, 19% input tax",152.99,D,Charlie,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,f_1861_1274,1,7,1,5,0,0,0.023970004336018813,0,0,0
c_1546,2023-08-12 00:00:00,2023-08-12 00:00:00,2023-08-17 10:11:49,8400,"Revenue, 19%",27.88,C,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,c_1546_1275,3,0,2,7,0,0,0.012242074277652087,0,0,0
a_2853,2023-12-07 00:00:00,2023-12-07 00:00:00,2023-12-12 15:30:17,1576,"Deductible input tax, 19%",149.68,D,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,a_2853_1276,0,1,1,4,0,0,0.023970004336018813,0,0,0
f_141,2023-10-02 00:00:00,2023-10-02 00:00:00,2023-10-09 12:54:00,1600,Trade payables,220.3,C,Charlie,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,f_141_1277,1,5,2,2,0,0,0.012242074277652087,0,0,0
a_1747,2023-12-08 00:00:00,2023-12-08 00:00:00,2023-12-12 15:30:17,1600,Trade payables,379.57,C,Alice,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,a_1747_1278,3,5,3,7,0,0,0.0373945967250334,0,0,0
e_3128,2023-07-01,2023-07-01,2023-07-04 09:58:03,1400,Trade receivables,64.93,D,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,e_3128_1279,0,4,6,4,0,0,0.015280122963946555,0,0,0
h_596,2023-02-19 00:00:00,2023-02-19 00:00:00,2023-02-21 12:44:38,8400,"Revenue, 19%",71.65,C,Charlie,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,h_596_1280,1,0,7,1,0,0,0.003008053022313266,0,0,0
b_237,2023-04-04 00:00:00,2023-04-04 00:00:00,2023-04-06 14:43:56,1576,"Deductible input tax, 19%",3.05,D,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,b_237_1281,3,1,3,0,0,0,0.0373945967250334,0,0,0
d_581,2023-05-20,2023-05-20,2023-05-22 08:58:45,1576,"Deductible input tax, 19%",20.13,D,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,d_581_1282,0,1,2,0,0,0,0.012242074277652087,0,0,0
a_4839,2023-02-05 00:00:00,2023-02-05 00:00:00,2023-02-08 15:18:02,1600,Trade payables,378.81,C,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,a_4839_1283,0,5,3,7,0,0,0.0373945967250334,0,0,0
a_3836,2023-07-15 00:00:00,2023-07-15 00:00:00,2023-07-19 14:17:56,1576,"Deductible input tax, 19%",19.29,D,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,a_3836_1284,0,1,1,9,0,0,0.023970004336018813,0,0,0
f_3677,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-23 09:20:42,1600,Trade payables,2591.82,D,Charlie,0.19,f_1677,Lawn Mower,1,0,0,0,0,0,0,normal,f_3677_1285,1,5,2,5,0,0,0.012242074277652087,0,0,0
d_2434,2023-04-25,2023-04-25,2023-04-28 11:42:13,3400,"Cost of merchandise, 19% input tax",537.68,D,David,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,d_2434_1286,2,7,5,3,0,0,0.014181246047624815,0,0,0
b_7378,2023-10-18 00:00:00,2023-10-18 00:00:00,2023-10-22 15:13:50,1000,Cash-in-hand,21.49,C,Bob,0.19,b_3378,Garden Shears,1,2,0,0,0,0,0,normal,b_7378_1287,0,8,2,1,0,0,0.012242074277652087,1,0,0
g_612,2023-04-22 00:00:00,2023-04-22 00:00:00,2023-04-24 10:46:58,1600,Trade payables,322.93,C,Bob,0.19,0,Rake,1,0,0,0,0,0,0,normal,g_612_1288,0,5,3,2,0,0,0.0373945967250334,0,0,0
a_3570,2023-03-10 00:00:00,2023-03-10 00:00:00,2023-03-13 09:49:37,1576,"Deductible input tax, 19%",81.28,D,David,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,a_3570_1289,2,1,8,1,0,0,0.014152522447381292,0,0,0
d_3775,2023-10-20,2023-10-20,2023-10-25 16:37:38,1600,Trade payables,93.3,C,David,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,d_3775_1290,2,5,9,3,0,0,0.0007574905606751448,0,0,0
e_3078,2023-07-05,2023-07-05,2023-07-06 14:29:25,1400,Trade receivables,344.97,D,Bob,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,e_3078_1291,0,4,3,4,0,0,0.0373945967250334,0,0,0
e_3311,2023-09-26,2023-09-26,2023-09-29 09:42:33,8400,"Revenue, 19%",1154.61,C,Bob,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,e_3311_1292,0,0,1,1,0,0,0.023970004336018813,0,0,0
c_403,2023-06-06 00:00:00,2023-06-06 00:00:00,2023-06-09 09:41:53,1776,"VAT, 19%",5.04,C,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,c_403_1293,3,2,5,0,0,0,0.014181246047624815,0,0,0
e_471,2023-08-23,2023-08-23,2023-08-28 16:13:55,1776,"VAT, 19%",19.22,C,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,e_471_1294,3,2,1,9,0,0,0.023970004336018813,0,0,0
c_4259,2023-07-12 00:00:00,2023-07-12 00:00:00,2023-07-21 16:29:20,1400,Trade receivables,119.57,C,David,0.19,c_759,Hedge Trimmer,1,0,0,0,0,0,0,normal,c_4259_1295,2,4,1,1,0,0,0.023970004336018813,0,0,0
h_1518,2023-07-23 00:00:00,2023-07-23 00:00:00,2023-07-27 07:30:32,1100,Bank (Postbank),10.69,D,Charlie,0.19,h_518,Gardening Gloves,1,0,1,0,0,0,0,normal,h_1518_1296,1,3,1,0,0,0,0.023970004336018813,1,0,0
e_3870,2023-08-09,2023-08-09,2023-08-14 13:02:29,8400,"Revenue, 19%",62.36,C,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,e_3870_1297,0,0,6,2,0,0,0.015280122963946555,0,0,0
g_2009,2023-06-06 00:00:00,2023-06-06 00:00:00,2023-06-12 11:30:03,1000,Cash-in-hand,12.25,C,Bob,0.19,g_509,Gardening Gloves,1,0,0,0,0,0,0,normal,g_2009_1298,0,8,1,2,0,0,0.023970004336018813,0,0,0
d_361,2023-10-27,2023-10-27,2023-10-30 11:55:28,1600,Trade payables,73.23,C,Alice,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,d_361_1299,3,5,7,3,0,0,0.003008053022313266,0,0,0
e_4083,2023-09-09,2023-09-09,2023-09-14 10:02:12,1100,Bank (Postbank),368.95,D,Bob,0.19,e_83,Lawn Mower,1,0,0,0,0,0,0,normal,e_4083_1300,0,3,3,6,0,0,0.0373945967250334,0,0,0
c_2077,2023-12-23 00:00:00,2023-12-23 00:00:00,2023-12-28 11:54:46,8400,"Revenue, 19%",382.27,C,David,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,c_2077_1301,2,0,3,8,0,0,0.0373945967250334,0,0,0
d_2919,2023-08-30,2023-08-30,2023-09-08 15:10:28,1600,Trade payables,146.63,C,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,d_2919_1302,0,5,1,4,0,0,0.023970004336018813,0,0,0
f_873,2023-05-03 00:00:00,2023-05-03 00:00:00,2023-05-08 12:24:36,1576,"Deductible input tax, 19%",134.99,D,Charlie,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,f_873_1303,1,1,1,3,0,0,0.023970004336018813,0,0,0
h_370,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-06-07 14:06:14,1776,"VAT, 19%",114.95,C,Bob,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,h_370_1304,0,2,1,1,0,0,0.023970004336018813,0,0,0
b_5692,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-08-05 14:30:46,1000,Cash-in-hand,95.56,C,Bob,0.19,b_1692,Wheelbarrow,1,1,0,0,0,0,0,normal,b_5692_1305,0,8,9,5,0,0,0.0007574905606751448,1,0,0
d_2887,2023-08-09,2023-08-09,2023-08-16 10:32:07,3400,"Cost of merchandise, 19% input tax",309.38,D,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,d_2887_1306,0,7,3,0,0,0,0.0373945967250334,0,0,0
b_2491,2023-09-03 00:00:00,2023-09-03 00:00:00,2023-09-07 14:53:48,1600,Trade payables,21.49,C,David,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,b_2491_1307,2,5,2,1,0,0,0.012242074277652087,0,0,0
d_630,2023-09-06,2023-09-06,2023-09-12 15:28:38,3400,"Cost of merchandise, 19% input tax",507.86,D,David,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,d_630_1308,2,7,5,0,0,0,0.014181246047624815,0,0,0
a_8189,2023-10-10 00:00:00,2023-10-10 00:00:00,2023-10-13 13:52:09,1100,Bank (Postbank),909.48,C,Alice,0.19,a_3189,Lawn Mower,1,0,0,0,0,0,0,normal,a_8189_1309,3,3,9,0,0,0,0.0007574905606751448,0,0,0
b_6068,2023-04-24 00:00:00,2023-04-24 00:00:00,2023-04-28 14:43:48,1000,Cash-in-hand,1.48,C,David,0.19,b_2068,Gardening Gloves,1,0,0,0,0,0,0,normal,b_6068_1310,2,8,1,0,0,0,0.023970004336018813,0,0,0
f_1234,2023-02-16 00:00:00,2023-02-16 00:00:00,2023-02-20 16:07:09,3400,"Cost of merchandise, 19% input tax",1335.92,D,Charlie,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,f_1234_1311,1,7,1,3,0,0,0.023970004336018813,0,0,0
a_129,2023-01-05 00:00:00,2023-01-05 00:00:00,2023-01-10 12:15:03,3400,"Cost of merchandise, 19% input tax",19.86,D,Alice,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,a_129_1312,3,7,1,9,0,0,0.023970004336018813,0,0,0
e_5794,2023-05-07,2023-05-07,2023-05-15 11:03:22,1400,Trade receivables,3.8,C,Bob,0.19,e_1794,Gardening Gloves,1,0,0,0,0,0,0,normal,e_5794_1313,0,4,3,0,0,0,0.0373945967250334,0,0,0
e_6606,2023-07-31,2023-07-31,2023-08-04 15:33:42,1400,Trade receivables,456.1,C,Bob,0.19,e_2606,Hedge Trimmer,1,0,0,0,0,0,0,normal,e_6606_1314,0,4,4,5,0,0,0.032243346341389756,0,0,0
d_3219,2023-08-16,2023-08-16,2023-08-24 14:15:01,1600,Trade payables,149.4,C,Bob,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,d_3219_1315,0,5,1,4,0,0,0.023970004336018813,0,0,0
f_596,2023-04-27 00:00:00,2023-04-27 00:00:00,2023-05-01 15:42:05,3400,"Cost of merchandise, 19% input tax",1783.01,D,Charlie,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,f_596_1316,1,7,1,7,0,0,0.023970004336018813,0,0,0
c_4513,2023-12-18 00:00:00,2023-12-18 00:00:00,2023-12-26 09:23:04,1400,Trade receivables,119.57,C,Bob,0.19,c_1013,Hedge Trimmer,1,0,0,0,0,0,0,normal,c_4513_1317,0,4,1,1,0,0,0.023970004336018813,0,0,0
e_476,2023-09-11,2023-09-11,2023-09-15 09:59:17,1400,Trade receivables,6.39,D,Alice,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,e_476_1318,3,4,6,0,0,0,0.015280122963946555,0,0,0
a_4777,2023-11-10 00:00:00,2023-11-10 00:00:00,2023-11-10 14:36:20,1576,"Deductible input tax, 19%",116.66,D,Alice,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,a_4777_1319,3,1,1,1,0,0,0.023970004336018813,0,0,0
d_7355,2023-05-20,2023-05-20,2023-05-28 12:46:38,1600,Trade payables,1599.0,D,Fred,0.19,d_3355,Lawn Mower,1,2,0,1,6,0,1,payment_reversal,d_7355_1320,4,5,1,5,0,0,0.023970004336018813,1,0,0
a_3705,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-07-06 09:30:43,3400,"Cost of merchandise, 19% input tax",21.19,D,Bob,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,a_3705_1321,0,7,2,1,0,0,0.012242074277652087,0,0,0
c_5861,2023-07-31 00:00:00,2023-07-31 00:00:00,2023-08-06 11:12:33,1400,Trade receivables,488.7000000000001,C,Alice,0.19,c_2361,Lawn Mower,1,2,0,0,0,0,0,normal,c_5861_1322,3,4,4,8,0,0,0.032243346341389756,1,0,0
d_3815,2023-07-15,2023-07-15,2023-07-19 10:58:56,1600,Trade payables,56.43,C,Bob,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,d_3815_1323,0,5,5,6,0,0,0.014181246047624815,0,0,0
a_8475,2023-11-20 00:00:00,2023-11-20 00:00:00,2023-11-24 08:52:17,1600,Trade payables,1774.87,D,David,0.19,a_3475,Lawn Mower,1,0,0,0,0,0,0,normal,a_8475_1324,2,5,1,7,0,0,0.023970004336018813,0,0,0
d_294,2023-06-01 00:00:00,2023-06-01 00:00:00,2023-06-06 11:04:55,3400,"Cost of merchandise, 19% input tax",108.94,D,Bob,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,d_294_1325,0,7,1,0,0,0,0.023970004336018813,0,0,0
b_2436,2023-06-30 00:00:00,2023-06-30 00:00:00,2023-07-07 09:36:42,1600,Trade payables,1.48,C,David,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,b_2436_1326,2,5,1,0,0,0,0.023970004336018813,0,0,0
a_4581,2023-03-26 00:00:00,2023-03-26 00:00:00,2023-03-28 14:21:45,1576,"Deductible input tax, 19%",28.67,D,Alice,0.19,0,Watering Can,1,0,0,0,0,0,0,normal,a_4581_1327,3,1,2,8,0,0,0.012242074277652087,0,0,0
c_1400,2023-04-20 00:00:00,2023-04-20 00:00:00,2023-04-26 13:07:15,1776,"VAT, 19%",5.04,C,Alice,0.19,0,Rake,1,0,0,0,0,0,0,normal,c_1400_1328,3,2,5,0,0,0,0.014181246047624815,0,0,0
f_3129,2023-05-31 00:00:00,2023-05-31 00:00:00,2023-06-05 10:31:41,1100,Bank (Postbank),1741.48,C,Charlie,0.19,f_1129,Lawn Mower,1,0,0,0,0,0,0,normal,f_3129_1329,1,3,1,7,0,0,0.023970004336018813,0,0,0
e_4498,2023-04-07,2023-04-07,2023-04-15 10:51:55,1100,Bank (Postbank),97.38,D,Alice,0.19,e_498,Watering Can,1,1,0,0,0,0,0,normal,e_4498_1330,3,3,9,7,0,0,0.0007574905606751448,1,0,0
a_6154,2023-06-24 00:00:00,2023-06-24 00:00:00,2023-06-27 13:35:30,1100,Bank (Postbank),106.5,C,Alice,0.19,a_1154,Garden Shears,1,0,0,0,0,0,0,normal,a_6154_1331,3,3,1,0,0,0,0.023970004336018813,0,0,0
d_4813,2023-04-18,2023-04-18,2023-04-22 08:11:58,1100,Bank (Postbank),360.36,C,Bob,0.19,d_813,Rake,1,1,0,0,0,0,0,normal,d_4813_1332,0,3,3,6,0,0,0.0373945967250334,1,0,0
f_1357,2023-05-23 00:00:00,2023-05-23 00:00:00,2023-05-25 08:42:42,1576,"Deductible input tax, 19%",36.87,D,Charlie,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,f_1357_1333,1,1,3,6,0,0,0.0373945967250334,0,0,0
c_6147,2023-06-19 00:00:00,2023-06-19 00:00:00,2023-06-23 11:45:21,1100,Bank (Postbank),73.28,D,David,0.19,c_2647,Garden Shears,1,0,0,0,0,0,0,normal,c_6147_1334,2,3,7,3,0,0,0.003008053022313266,0,0,0
c_3439,2023-10-16 00:00:00,2023-10-16 00:00:00,2023-10-16 09:48:04,1400,Trade receivables,469.15,D,Alice,0.19,0,Hedge Trimmer,1,0,0,0,0,0,0,normal,c_3439_1335,3,4,4,6,0,0,0.032243346341389756,0,0,0
g_2960,2023-10-11 00:00:00,2023-10-11 00:00:00,2023-10-12 09:00:04,1600,Trade payables,1824.72,D,Bob,0.19,g_1460,Wheelbarrow,1,0,0,0,0,0,1,normal,g_2960_1336,0,5,1,8,0,0,0.023970004336018813,0,0,0
g_335,2023-03-05 00:00:00,2023-03-05 00:00:00,2023-03-13 10:56:48,1600,Trade payables,249.75,C,Charlie,0.19,0,Shovel,1,0,0,0,0,0,0,normal,g_335_1337,1,5,2,4,0,0,0.012242074277652087,0,0,0
e_2270,2023-08-14,2023-08-14,2023-08-18 13:37:00,1776,"VAT, 19%",274.24,C,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,e_2270_1338,3,2,2,7,0,0,0.012242074277652087,0,0,0
d_3512,2023-08-30,2023-08-30,2023-09-05 15:07:29,3400,"Cost of merchandise, 19% input tax",298.51,D,Alice,0.19,0,Shovel,1,0,0,0,0,0,0,normal,d_3512_1339,3,7,2,9,0,0,0.012242074277652087,0,0,0
h_946,2023-03-16 00:00:00,2023-03-16 00:00:00,2023-03-23 14:25:26,1776,"VAT, 19%",61.64,C,Charlie,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,h_946_1340,1,2,6,1,0,0,0.015280122963946555,0,0,0
b_1746,2023-09-13 00:00:00,2023-09-13 00:00:00,2023-09-15 10:26:44,1600,Trade payables,20.11,C,Bob,0.19,0,Shovel,1,0,0,0,0,0,0,normal,b_1746_1341,0,5,2,0,0,0,0.012242074277652087,0,0,0
d_6063,2023-05-06,2023-05-06,2023-05-13 09:14:13,1100,Bank (Postbank),19.75,C,Bob,0.19,d_2063,Gardening Gloves,1,1,0,0,0,0,0,normal,d_6063_1342,0,3,1,9,0,0,0.023970004336018813,1,0,0
b_7439,2023-03-17 00:00:00,2023-03-17 00:00:00,2023-03-22 12:45:28,1600,Trade payables,19.11,D,Bob,0.19,b_3439,Rake,1,0,0,0,0,0,0,normal,b_7439_1343,0,5,1,9,0,0,0.023970004336018813,0,0,0
d_322,2023-10-06 00:00:00,2023-10-06 00:00:00,2023-10-09 11:17:50,3400,"Cost of merchandise, 19% input tax",377.95,D,Alice,0.19,0,Garden Hose,1,0,0,0,0,0,0,normal,d_322_1344,3,7,3,7,0,0,0.0373945967250334,0,0,0
e_3868,2023-09-21,2023-09-21,2023-09-28 15:47:52,1400,Trade receivables,2.67,D,Bob,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,e_3868_1345,0,4,2,0,0,0,0.012242074277652087,0,0,0
b_3730,2023-05-18 00:00:00,2023-05-18 00:00:00,2023-05-25 14:37:39,1600,Trade payables,95.56,C,David,0.19,0,Wheelbarrow,1,0,0,0,0,0,0,normal,b_3730_1346,2,5,9,5,0,0,0.0007574905606751448,0,0,0
a_1307,2023-07-06 00:00:00,2023-07-06 00:00:00,2023-07-11 08:50:38,1576,"Deductible input tax, 19%",8.8,D,David,0.19,0,Garden Shears,1,0,0,0,0,0,0,normal,a_1307_1347,2,1,8,0,0,0,0.014152522447381292,0,0,0
d_7346,2023-06-05,2023-06-05,2023-06-10 10:59:44,1600,Trade payables,424.82,D,Alice,0.19,d_3346,Garden Shears,1,1,0,0,0,0,0,normal,d_7346_1348,3,5,4,2,0,0,0.032243346341389756,1,0,0
b_6032,2023-01-16 00:00:00,2023-01-16 00:00:00,2023-01-22 12:30:08,1000,Cash-in-hand,222.29,C,Bob,0.19,b_2032,Lawn Mower,1,2,0,0,0,0,0,normal,b_6032_1349,0,8,2,2,0,0,0.012242074277652087,1,0,0
d_3381,2023-06-25,2023-06-25,2023-06-27 15:53:46,1600,Trade payables,4203.32,C,David,0.19,0,Lawn Mower,1,0,0,0,0,1,0,normal,d_3381_1350,2,5,4,2,0,0,0.032243346341389756,0,0,0
b_5863,2023-10-01 00:00:00,2023-10-01 00:00:00,2023-10-05 14:55:08,1000,Cash-in-hand,20.11,C,David,0.19,b_1863,Shovel,1,0,0,0,0,0,0,normal,b_5863_1351,2,8,2,0,0,0,0.012242074277652087,0,0,0
d_2833,2023-05-31,2023-05-31,2023-06-05 16:34:09,1600,Trade payables,3506.47,C,David,0.19,0,Lawn Mower,1,0,0,0,0,1,0,normal,d_2833_1352,2,5,3,5,0,0,0.0373945967250334,0,0,0
d_6509,2023-07-14,2023-07-14,2023-07-22 11:25:49,1100,Bank (Postbank),248.26,C,Bob,0.19,d_2509,Hedge Trimmer,1,1,0,0,0,0,0,normal,d_6509_1353,0,3,2,4,0,0,0.012242074277652087,1,0,0
c_1497,2023-05-18 00:00:00,2023-05-18 00:00:00,2023-05-24 11:10:28,1400,Trade receivables,2.44,D,Bob,0.19,0,Gardening Gloves,1,0,0,0,0,0,0,normal,c_1497_1354,0,4,2,0,0,0,0.012242074277652087,0,0,0
b_5086,2023-01-31 00:00:00,2023-01-31 00:00:00,2023-02-02 11:01:51,1000,Cash-in-hand,23.8,C,David,0.19,b_1086,Garden Hose,1,0,0,0,0,0,0,normal,b_5086_1355,2,8,2,3,0,0,0.012242074277652087,0,0,0
g_1554,2023-11-11 00:00:00,2023-11-11 00:00:00,2023-11-17 16:18:55,1000,Cash-in-hand,252.51,C,Charlie,0.19,g_54,Rake,1,0,0,0,0,0,0,normal,g_1554_1356,1,8,2,5,0,0,0.012242074277652087,0,0,0
a_1057,2023-12-18 00:00:00,2023-12-18 00:00:00,2023-12-21 10:57:39,1600,Trade payables,776.01,C,Bob,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,a_1057_1357,0,5,7,7,0,0,0.003008053022313266,0,0,0
a_1883,2023-05-18 00:00:00,2023-05-18 00:00:00,2023-05-25 09:21:38,3400,"Cost of merchandise, 19% input tax",1161.51,D,David,0.19,0,Leaf Blower,1,0,0,0,0,0,0,normal,a_1883_1358,2,7,1,1,0,0,0.023970004336018813,0,0,0
d_1514,2023-07-02,2023-07-02,2023-07-06 08:44:18,1576,"Deductible input tax, 19%",129.89,D,Alice,0.19,0,Lawn Mower,1,0,0,0,0,0,0,normal,d_1514_1359,3,1,1,2,0,0,0.023970004336018813,0,0,0
a_9837,2023-12-02 00:00:00,2023-12-02 00:00:00,2023-12-04 15:38:21,1600,Trade payables,741.99,D,Alice,0.19,a_4837,Leaf Blower,1,0,0,0,0,0,0,normal,a_9837_1360,3,5,7,4,0,0,0.003008053022313266,0,0,0
